,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
3236,2021-01-12,-75.0,-36.0,-21.0,-69.0,-71.0,29.0,Hammersmith and Fulham,11762,E09000013,-62.75
3237,2021-01-13,-76.0,-39.0,-30.0,-70.0,-71.0,30.0,Hammersmith and Fulham,11762,E09000013,-64.0
3238,2021-01-14,-78.0,-38.0,-37.0,-70.0,-72.0,31.0,Hammersmith and Fulham,11762,E09000013,-64.5
3239,2021-01-15,-77.0,-33.0,-10.0,-69.0,-70.0,30.0,Hammersmith and Fulham,11762,E09000013,-62.25
3240,2021-01-18,-75.0,-38.0,-2.0,-67.0,-71.0,29.0,Hammersmith and Fulham,11762,E09000013,-62.75
3241,2021-01-19,-75.0,-37.0,-16.0,-69.0,-72.0,29.0,Hammersmith and Fulham,11762,E09000013,-63.25
3242,2021-01-20,-76.0,-38.0,-29.0,-71.0,-72.0,30.0,Hammersmith and Fulham,11762,E09000013,-64.25
3243,2021-01-21,-76.0,-31.0,-1.0,-70.0,-71.0,30.0,Hammersmith and Fulham,11762,E09000013,-62.0
3244,2021-01-22,-76.0,-32.0,9.0,-69.0,-69.0,30.0,Hammersmith and Fulham,11762,E09000013,-61.5
3245,2021-01-25,-75.0,-36.0,5.0,-68.0,-70.0,28.0,Hammersmith and Fulham,11762,E09000013,-62.25
3246,2021-01-26,-76.0,-36.0,-21.0,-69.0,-72.0,29.0,Hammersmith and Fulham,11762,E09000013,-63.25
3247,2021-01-27,-75.0,-35.0,-9.0,-69.0,-70.0,29.0,Hammersmith and Fulham,11762,E09000013,-62.25
3248,2021-01-28,-76.0,-29.0,0.0,-69.0,-70.0,30.0,Hammersmith and Fulham,11762,E09000013,-61.0
3249,2021-01-29,-76.0,-28.0,-5.0,-67.0,-69.0,29.0,Hammersmith and Fulham,11762,E09000013,-60.0
3250,2020-02-17,8.0,7.0,4.0,-8.0,-11.0,2.0,Haringey,19549,E09000014,-1.0
3251,2020-02-18,5.0,1.0,5.0,-7.0,-11.0,2.0,Haringey,19549,E09000014,-3.0
3252,2020-02-19,42.0,1.0,-11.0,3.0,-12.0,3.0,Haringey,19549,E09000014,8.5
3253,2020-02-20,3.0,-1.0,-12.0,-7.0,-11.0,3.0,Haringey,19549,E09000014,-4.0
3254,2020-02-21,8.0,1.0,5.0,-6.0,-11.0,3.0,Haringey,19549,E09000014,-2.0
3255,2020-02-24,-7.0,2.0,-18.0,-7.0,-2.0,1.0,Haringey,19549,E09000014,-3.5
3256,2020-02-25,-2.0,3.0,0.0,-2.0,0.0,0.0,Haringey,19549,E09000014,-0.25
3257,2020-02-26,-6.0,1.0,0.0,-9.0,0.0,0.0,Haringey,19549,E09000014,-3.5
3258,2020-02-27,-6.0,-5.0,10.0,-1.0,-1.0,1.0,Haringey,19549,E09000014,-3.25
3259,2020-02-28,-3.0,-4.0,0.0,-3.0,-1.0,1.0,Haringey,19549,E09000014,-2.75
3260,2020-03-02,7.0,6.0,6.0,-5.0,-2.0,0.0,Haringey,19549,E09000014,1.5
3261,2020-03-03,2.0,2.0,4.0,-7.0,0.0,0.0,Haringey,19549,E09000014,-0.75
3262,2020-03-04,38.0,1.0,-7.0,8.0,-1.0,1.0,Haringey,19549,E09000014,11.5
3263,2020-03-05,-10.0,-7.0,-26.0,-7.0,-1.0,2.0,Haringey,19549,E09000014,-6.25
3264,2020-03-06,12.0,6.0,24.0,-1.0,-1.0,0.0,Haringey,19549,E09000014,4.0
3265,2020-03-09,0.0,6.0,-1.0,-8.0,-2.0,1.0,Haringey,19549,E09000014,-1.0
3266,2020-03-10,0.0,8.0,14.0,-1.0,-4.0,2.0,Haringey,19549,E09000014,0.75
3267,2020-03-11,-2.0,8.0,11.0,-13.0,-4.0,2.0,Haringey,19549,E09000014,-2.75
3268,2020-03-12,-1.0,15.0,4.0,-13.0,-6.0,3.0,Haringey,19549,E09000014,-1.25
3269,2020-03-13,-2.0,18.0,16.0,-15.0,-10.0,5.0,Haringey,19549,E09000014,-2.25
3270,2020-03-16,-2.0,24.0,46.0,-21.0,-19.0,7.0,Haringey,19549,E09000014,-4.5
3271,2020-03-17,-13.0,24.0,14.0,-30.0,-30.0,12.0,Haringey,19549,E09000014,-12.25
3272,2020-03-18,-17.0,34.0,4.0,-37.0,-38.0,16.0,Haringey,19549,E09000014,-14.5
3273,2020-03-19,-20.0,40.0,-7.0,-36.0,-42.0,18.0,Haringey,19549,E09000014,-14.5
3274,2020-03-20,-30.0,14.0,14.0,-42.0,-46.0,21.0,Haringey,19549,E09000014,-26.0
3275,2020-03-23,-46.0,-10.0,52.0,-53.0,-62.0,25.0,Haringey,19549,E09000014,-42.75
3276,2020-03-24,-68.0,-21.0,28.0,-65.0,-71.0,31.0,Haringey,19549,E09000014,-56.25
3277,2020-03-25,-70.0,-28.0,21.0,-71.0,-75.0,34.0,Haringey,19549,E09000014,-61.0
3278,2020-03-26,-71.0,-29.0,28.0,-71.0,-77.0,35.0,Haringey,19549,E09000014,-62.0
3279,2020-03-27,-72.0,-30.0,34.0,-70.0,-76.0,36.0,Haringey,19549,E09000014,-62.0
3280,2020-03-30,-72.0,-34.0,-11.0,-73.0,-78.0,34.0,Haringey,19549,E09000014,-64.25
3281,2020-03-31,-70.0,-31.0,14.0,-72.0,-78.0,34.0,Haringey,19549,E09000014,-62.75
3282,2020-04-01,-74.0,-35.0,-6.0,-75.0,-79.0,36.0,Haringey,19549,E09000014,-65.75
3283,2020-04-02,-72.0,-33.0,18.0,-73.0,-78.0,36.0,Haringey,19549,E09000014,-64.0
3284,2020-04-03,-73.0,-31.0,22.0,-72.0,-78.0,36.0,Haringey,19549,E09000014,-63.5
3285,2020-04-06,-71.0,-33.0,13.0,-72.0,-78.0,33.0,Haringey,19549,E09000014,-63.5
3286,2020-04-07,-70.0,-29.0,59.0,-71.0,-78.0,34.0,Haringey,19549,E09000014,-62.0
3287,2020-04-08,-72.0,-31.0,28.0,-73.0,-78.0,34.0,Haringey,19549,E09000014,-63.5
3288,2020-04-09,-68.0,-22.0,60.0,-71.0,-79.0,35.0,Haringey,19549,E09000014,-60.0
3289,2020-04-10,-73.0,-30.0,64.0,-75.0,-85.0,39.0,Haringey,19549,E09000014,-65.75
3290,2020-04-13,-76.0,-41.0,29.0,-80.0,-87.0,37.0,Haringey,19549,E09000014,-71.0
3291,2020-04-14,-68.0,-29.0,43.0,-71.0,-78.0,33.0,Haringey,19549,E09000014,-61.5
3292,2020-04-15,-70.0,-30.0,47.0,-72.0,-78.0,34.0,Haringey,19549,E09000014,-62.5
3293,2020-04-16,-70.0,-29.0,41.0,-71.0,-77.0,35.0,Haringey,19549,E09000014,-61.75
3294,2020-04-17,-72.0,-30.0,6.0,-72.0,-77.0,36.0,Haringey,19549,E09000014,-62.75
3295,2020-04-20,-66.0,-31.0,68.0,-70.0,-76.0,32.0,Haringey,19549,E09000014,-60.75
3296,2020-04-21,-67.0,-29.0,72.0,-70.0,-75.0,33.0,Haringey,19549,E09000014,-60.25
3297,2020-04-22,-68.0,-28.0,67.0,-71.0,-75.0,33.0,Haringey,19549,E09000014,-60.5
3298,2020-04-23,-67.0,-26.0,93.0,-68.0,-74.0,33.0,Haringey,19549,E09000014,-58.75
3299,2020-04-24,-67.0,-24.0,78.0,-67.0,-73.0,34.0,Haringey,19549,E09000014,-57.75
3300,2020-04-27,-65.0,-29.0,58.0,-68.0,-74.0,31.0,Haringey,19549,E09000014,-59.0
3301,2020-04-28,-73.0,-38.0,-38.0,-73.0,-76.0,34.0,Haringey,19549,E09000014,-65.0
3302,2020-04-29,-70.0,-29.0,6.0,-71.0,-74.0,33.0,Haringey,19549,E09000014,-61.0
3303,2020-04-30,-71.0,-30.0,-5.0,-71.0,-74.0,34.0,Haringey,19549,E09000014,-61.5
3304,2020-05-01,-70.0,-26.0,12.0,-68.0,-72.0,34.0,Haringey,19549,E09000014,-59.0
3305,2020-05-04,-64.0,-23.0,74.0,-66.0,-72.0,30.0,Haringey,19549,E09000014,-56.25
3306,2020-05-05,-64.0,-22.0,79.0,-66.0,-72.0,31.0,Haringey,19549,E09000014,-56.0
3307,2020-05-06,-64.0,-22.0,86.0,-66.0,-72.0,31.0,Haringey,19549,E09000014,-56.0
3308,2020-05-07,-63.0,-15.0,109.0,-64.0,-72.0,30.0,Haringey,19549,E09000014,-53.5
3309,2020-05-08,-66.0,-19.0,154.0,-69.0,-80.0,34.0,Haringey,19549,E09000014,-58.5
3310,2020-05-11,-64.0,-23.0,28.0,-66.0,-71.0,30.0,Haringey,19549,E09000014,-56.0
3311,2020-05-12,-62.0,-20.0,75.0,-64.0,-71.0,30.0,Haringey,19549,E09000014,-54.25
3312,2020-05-13,-65.0,-24.0,36.0,-68.0,-71.0,31.0,Haringey,19549,E09000014,-57.0
3313,2020-05-14,-63.0,-20.0,78.0,-65.0,-70.0,31.0,Haringey,19549,E09000014,-54.5
3314,2020-05-15,-62.0,-16.0,123.0,-62.0,-69.0,30.0,Haringey,19549,E09000014,-52.25
3315,2020-05-18,-54.0,-15.0,182.0,-60.0,-69.0,27.0,Haringey,19549,E09000014,-49.5
3316,2020-05-19,-56.0,-13.0,212.0,-61.0,-69.0,27.0,Haringey,19549,E09000014,-49.75
3317,2020-05-20,-58.0,-14.0,202.0,-62.0,-69.0,27.0,Haringey,19549,E09000014,-50.75
3318,2020-05-21,-57.0,-14.0,176.0,-61.0,-69.0,28.0,Haringey,19549,E09000014,-50.25
3319,2020-05-22,-56.0,-14.0,141.0,-59.0,-67.0,29.0,Haringey,19549,E09000014,-49.0
3320,2020-05-25,-57.0,-18.0,333.0,-65.0,-81.0,27.0,Haringey,19549,E09000014,-55.25
3321,2020-05-26,-55.0,-14.0,169.0,-59.0,-68.0,26.0,Haringey,19549,E09000014,-49.0
3322,2020-05-27,-57.0,-17.0,145.0,-61.0,-67.0,27.0,Haringey,19549,E09000014,-50.5
3323,2020-05-28,-54.0,-12.0,179.0,-59.0,-67.0,27.0,Haringey,19549,E09000014,-48.0
3324,2020-05-29,-54.0,-10.0,198.0,-55.0,-66.0,27.0,Haringey,19549,E09000014,-46.25
3325,2020-06-01,-50.0,-12.0,185.0,-55.0,-64.0,24.0,Haringey,19549,E09000014,-45.25
3326,2020-06-02,-52.0,-12.0,189.0,-56.0,-64.0,24.0,Haringey,19549,E09000014,-46.0
3327,2020-06-03,-59.0,-21.0,44.0,-61.0,-65.0,27.0,Haringey,19549,E09000014,-51.5
3328,2020-06-04,-56.0,-16.0,78.0,-59.0,-64.0,27.0,Haringey,19549,E09000014,-48.75
3329,2020-06-05,-58.0,-16.0,77.0,-56.0,-63.0,27.0,Haringey,19549,E09000014,-48.25
3330,2020-06-08,-52.0,-16.0,100.0,-57.0,-62.0,25.0,Haringey,19549,E09000014,-46.75
3331,2020-06-09,-51.0,-15.0,145.0,-57.0,-62.0,25.0,Haringey,19549,E09000014,-46.25
3332,2020-06-10,-59.0,-23.0,23.0,-63.0,-63.0,28.0,Haringey,19549,E09000014,-52.0
3333,2020-06-11,-55.0,-16.0,79.0,-59.0,-62.0,27.0,Haringey,19549,E09000014,-48.0
3334,2020-06-12,-55.0,-14.0,87.0,-56.0,-61.0,27.0,Haringey,19549,E09000014,-46.5
3335,2020-06-15,-35.0,-9.0,164.0,-52.0,-60.0,22.0,Haringey,19549,E09000014,-39.0
3336,2020-06-16,-39.0,-10.0,154.0,-53.0,-61.0,23.0,Haringey,19549,E09000014,-40.75
3337,2020-06-17,-44.0,-14.0,83.0,-56.0,-61.0,25.0,Haringey,19549,E09000014,-43.75
3338,2020-06-18,-47.0,-15.0,62.0,-57.0,-62.0,26.0,Haringey,19549,E09000014,-45.25
3339,2020-06-19,-43.0,-9.0,110.0,-52.0,-59.0,24.0,Haringey,19549,E09000014,-40.75
3340,2020-06-22,-34.0,-8.0,195.0,-51.0,-60.0,21.0,Haringey,19549,E09000014,-38.25
3341,2020-06-23,-38.0,-6.0,204.0,-50.0,-61.0,21.0,Haringey,19549,E09000014,-38.75
3342,2020-06-24,-43.0,-8.0,182.0,-53.0,-60.0,21.0,Haringey,19549,E09000014,-41.0
3343,2020-06-25,-43.0,-7.0,194.0,-49.0,-60.0,21.0,Haringey,19549,E09000014,-39.75
3344,2020-06-26,-44.0,-7.0,176.0,-47.0,-58.0,21.0,Haringey,19549,E09000014,-39.0
3345,2020-06-29,-37.0,-9.0,99.0,-50.0,-58.0,22.0,Haringey,19549,E09000014,-38.5
3346,2020-06-30,-37.0,-9.0,89.0,-52.0,-59.0,22.0,Haringey,19549,E09000014,-39.25
3347,2020-07-01,-38.0,-10.0,82.0,-54.0,-59.0,22.0,Haringey,19549,E09000014,-40.25
3348,2020-07-02,-39.0,-12.0,76.0,-51.0,-59.0,23.0,Haringey,19549,E09000014,-40.25
3349,2020-07-03,-38.0,-9.0,122.0,-47.0,-57.0,21.0,Haringey,19549,E09000014,-37.75
3350,2020-07-06,-30.0,-10.0,104.0,-48.0,-58.0,19.0,Haringey,19549,E09000014,-36.5
3351,2020-07-07,-33.0,-12.0,88.0,-49.0,-59.0,20.0,Haringey,19549,E09000014,-38.25
3352,2020-07-08,-39.0,-17.0,22.0,-53.0,-58.0,22.0,Haringey,19549,E09000014,-41.75
3353,2020-07-09,-37.0,-14.0,30.0,-51.0,-59.0,21.0,Haringey,19549,E09000014,-40.25
3354,2020-07-10,-33.0,-11.0,112.0,-46.0,-56.0,18.0,Haringey,19549,E09000014,-36.5
3355,2020-07-13,-28.0,-10.0,126.0,-49.0,-57.0,18.0,Haringey,19549,E09000014,-36.0
3356,2020-07-14,-30.0,-14.0,108.0,-50.0,-58.0,19.0,Haringey,19549,E09000014,-38.0
3357,2020-07-15,-32.0,-17.0,74.0,-53.0,-56.0,20.0,Haringey,19549,E09000014,-39.5
3358,2020-07-16,-27.0,-12.0,101.0,-50.0,-56.0,19.0,Haringey,19549,E09000014,-36.25
3359,2020-07-17,-27.0,-11.0,164.0,-46.0,-53.0,16.0,Haringey,19549,E09000014,-34.25
3360,2020-07-20,-21.0,-12.0,176.0,-48.0,-56.0,16.0,Haringey,19549,E09000014,-34.25
3361,2020-07-21,-23.0,-12.0,152.0,-48.0,-57.0,18.0,Haringey,19549,E09000014,-35.0
3362,2020-07-22,-27.0,-15.0,134.0,-51.0,-57.0,18.0,Haringey,19549,E09000014,-37.5
3363,2020-07-23,-25.0,-13.0,132.0,-48.0,-57.0,18.0,Haringey,19549,E09000014,-35.75
3364,2020-07-24,-29.0,-16.0,125.0,-47.0,-55.0,16.0,Haringey,19549,E09000014,-36.75
3365,2020-07-27,-28.0,-17.0,38.0,-51.0,-60.0,18.0,Haringey,19549,E09000014,-39.0
3366,2020-07-28,-23.0,-13.0,119.0,-48.0,-58.0,18.0,Haringey,19549,E09000014,-35.5
3367,2020-07-29,-26.0,-16.0,120.0,-50.0,-58.0,17.0,Haringey,19549,E09000014,-37.5
3368,2020-07-30,-23.0,-11.0,161.0,-48.0,-58.0,16.0,Haringey,19549,E09000014,-35.0
3369,2020-07-31,-28.0,-18.0,142.0,-44.0,-58.0,14.0,Haringey,19549,E09000014,-37.0
3370,2020-08-03,-18.0,-17.0,116.0,-50.0,-59.0,15.0,Haringey,19549,E09000014,-36.0
3371,2020-08-04,-18.0,-18.0,116.0,-49.0,-59.0,16.0,Haringey,19549,E09000014,-36.0
3372,2020-08-05,-18.0,-19.0,88.0,-52.0,-57.0,16.0,Haringey,19549,E09000014,-36.5
3373,2020-08-06,-19.0,-12.0,127.0,-47.0,-57.0,16.0,Haringey,19549,E09000014,-33.75
3374,2020-08-07,-29.0,-17.0,112.0,-47.0,-56.0,14.0,Haringey,19549,E09000014,-37.25
3375,2020-08-10,-12.0,-14.0,120.0,-49.0,-58.0,14.0,Haringey,19549,E09000014,-33.25
3376,2020-08-11,-14.0,-16.0,112.0,-50.0,-59.0,15.0,Haringey,19549,E09000014,-34.75
3377,2020-08-12,-17.0,-18.0,71.0,-52.0,-58.0,16.0,Haringey,19549,E09000014,-36.25
3378,2020-08-13,-25.0,-17.0,69.0,-48.0,-58.0,17.0,Haringey,19549,E09000014,-37.0
3379,2020-08-14,-27.0,-18.0,42.0,-47.0,-57.0,16.0,Haringey,19549,E09000014,-37.25
3380,2020-08-17,-13.0,-22.0,,-50.0,-58.0,15.0,Haringey,19549,E09000014,-35.75
3381,2020-08-18,-11.0,-17.0,,-48.0,-57.0,15.0,Haringey,19549,E09000014,-33.25
3382,2020-08-19,-25.0,-28.0,,-55.0,-58.0,18.0,Haringey,19549,E09000014,-41.5
3383,2020-08-20,-17.0,-13.0,,-48.0,-57.0,15.0,Haringey,19549,E09000014,-33.75
3384,2020-08-21,-25.0,-18.0,,-47.0,-56.0,15.0,Haringey,19549,E09000014,-36.5
3385,2020-08-24,-7.0,-20.0,,-48.0,-57.0,14.0,Haringey,19549,E09000014,-33.0
3386,2020-08-25,-11.0,-23.0,,-50.0,-59.0,16.0,Haringey,19549,E09000014,-35.75
3387,2020-08-26,-7.0,-18.0,,-48.0,-55.0,14.0,Haringey,19549,E09000014,-32.0
3388,2020-08-27,-23.0,-19.0,,-49.0,-57.0,16.0,Haringey,19549,E09000014,-37.0
3389,2020-08-28,-19.0,-13.0,,-44.0,-56.0,14.0,Haringey,19549,E09000014,-33.0
3390,2020-08-31,4.0,-22.0,,-54.0,-73.0,16.0,Haringey,19549,E09000014,-36.25
3391,2020-09-01,-14.0,-10.0,,-44.0,-58.0,14.0,Haringey,19549,E09000014,-31.5
3392,2020-09-02,-22.0,-17.0,,-49.0,-56.0,15.0,Haringey,19549,E09000014,-36.0
3393,2020-09-03,-21.0,-15.0,,-45.0,-56.0,15.0,Haringey,19549,E09000014,-34.25
3394,2020-09-04,-20.0,-13.0,,-42.0,-53.0,13.0,Haringey,19549,E09000014,-32.0
3395,2020-09-07,-14.0,-11.0,,-42.0,-56.0,13.0,Haringey,19549,E09000014,-30.75
3396,2020-09-08,-15.0,-11.0,,-41.0,-57.0,13.0,Haringey,19549,E09000014,-31.0
3397,2020-09-09,-21.0,-14.0,,-45.0,-53.0,13.0,Haringey,19549,E09000014,-33.25
3398,2020-09-10,-16.0,-10.0,,-41.0,-53.0,13.0,Haringey,19549,E09000014,-30.0
3399,2020-09-11,-18.0,-12.0,72.0,-38.0,-51.0,12.0,Haringey,19549,E09000014,-29.75
3400,2020-09-14,-16.0,-14.0,114.0,-41.0,-50.0,12.0,Haringey,19549,E09000014,-30.25
3401,2020-09-15,-18.0,-12.0,105.0,-40.0,-52.0,12.0,Haringey,19549,E09000014,-30.5
3402,2020-09-16,-22.0,-15.0,76.0,-44.0,-50.0,13.0,Haringey,19549,E09000014,-32.75
3403,2020-09-17,-17.0,-14.0,77.0,-41.0,-50.0,13.0,Haringey,19549,E09000014,-30.5
3404,2020-09-18,-18.0,-15.0,79.0,-38.0,-48.0,11.0,Haringey,19549,E09000014,-29.75
3405,2020-09-21,-16.0,-14.0,82.0,-42.0,-51.0,12.0,Haringey,19549,E09000014,-30.75
3406,2020-09-22,-18.0,-14.0,90.0,-40.0,-52.0,13.0,Haringey,19549,E09000014,-31.0
3407,2020-09-23,-26.0,-18.0,7.0,-46.0,-49.0,15.0,Haringey,19549,E09000014,-34.75
3408,2020-09-24,-22.0,-13.0,19.0,-42.0,-49.0,15.0,Haringey,19549,E09000014,-31.5
3409,2020-09-25,-22.0,-12.0,19.0,-40.0,-48.0,14.0,Haringey,19549,E09000014,-30.5
3410,2020-09-28,-15.0,-14.0,60.0,-42.0,-49.0,13.0,Haringey,19549,E09000014,-30.0
3411,2020-09-29,-20.0,-14.0,46.0,-42.0,-50.0,14.0,Haringey,19549,E09000014,-31.5
3412,2020-09-30,-24.0,-17.0,6.0,-46.0,-48.0,15.0,Haringey,19549,E09000014,-33.75
3413,2020-10-01,-19.0,-11.0,35.0,-42.0,-46.0,14.0,Haringey,19549,E09000014,-29.5
3414,2020-10-02,-33.0,-24.0,-25.0,-42.0,-46.0,16.0,Haringey,19549,E09000014,-36.25
3415,2020-10-05,-18.0,-14.0,25.0,-40.0,-49.0,14.0,Haringey,19549,E09000014,-30.25
3416,2020-10-06,-20.0,-15.0,25.0,-40.0,-49.0,14.0,Haringey,19549,E09000014,-31.0
3417,2020-10-07,-22.0,-14.0,32.0,-45.0,-46.0,14.0,Haringey,19549,E09000014,-31.75
3418,2020-10-08,-26.0,-16.0,14.0,-41.0,-48.0,15.0,Haringey,19549,E09000014,-32.75
3419,2020-10-09,-26.0,-15.0,28.0,-38.0,-46.0,13.0,Haringey,19549,E09000014,-31.25
3420,2020-10-12,-26.0,-19.0,13.0,-43.0,-48.0,14.0,Haringey,19549,E09000014,-34.0
3421,2020-10-13,-26.0,-18.0,4.0,-42.0,-49.0,15.0,Haringey,19549,E09000014,-33.75
3422,2020-10-14,-26.0,-15.0,13.0,-43.0,-45.0,15.0,Haringey,19549,E09000014,-32.25
3423,2020-10-15,-21.0,-12.0,15.0,-41.0,-45.0,15.0,Haringey,19549,E09000014,-29.75
3424,2020-10-16,-21.0,-10.0,26.0,-38.0,-43.0,13.0,Haringey,19549,E09000014,-28.0
3425,2020-10-19,-22.0,-16.0,37.0,-43.0,-47.0,14.0,Haringey,19549,E09000014,-32.0
3426,2020-10-20,-24.0,-13.0,35.0,-43.0,-49.0,15.0,Haringey,19549,E09000014,-32.25
3427,2020-10-21,-34.0,-21.0,-23.0,-49.0,-47.0,17.0,Haringey,19549,E09000014,-37.75
3428,2020-10-22,-20.0,-10.0,41.0,-44.0,-46.0,15.0,Haringey,19549,E09000014,-30.0
3429,2020-10-23,-22.0,-10.0,29.0,-43.0,-45.0,15.0,Haringey,19549,E09000014,-30.0
3430,2020-10-26,-17.0,-15.0,28.0,-48.0,-54.0,15.0,Haringey,19549,E09000014,-33.5
3431,2020-10-27,-24.0,-17.0,-9.0,-49.0,-55.0,17.0,Haringey,19549,E09000014,-36.25
3432,2020-10-28,-23.0,-14.0,9.0,-50.0,-52.0,17.0,Haringey,19549,E09000014,-34.75
3433,2020-10-29,-25.0,-18.0,-15.0,-48.0,-53.0,18.0,Haringey,19549,E09000014,-36.0
3434,2020-10-30,-21.0,-11.0,13.0,-44.0,-50.0,16.0,Haringey,19549,E09000014,-31.5
3435,2020-11-02,-11.0,-11.0,14.0,-42.0,-46.0,13.0,Haringey,19549,E09000014,-27.5
3436,2020-11-03,-9.0,-10.0,11.0,-40.0,-46.0,13.0,Haringey,19549,E09000014,-26.25
3437,2020-11-04,-3.0,-8.0,24.0,-39.0,-42.0,11.0,Haringey,19549,E09000014,-23.0
3438,2020-11-05,-50.0,-15.0,23.0,-51.0,-52.0,20.0,Haringey,19549,E09000014,-42.0
3439,2020-11-06,-51.0,-11.0,26.0,-51.0,-53.0,21.0,Haringey,19549,E09000014,-41.5
3440,2020-11-09,-47.0,-18.0,37.0,-51.0,-54.0,20.0,Haringey,19549,E09000014,-42.5
3441,2020-11-10,-46.0,-13.0,43.0,-50.0,-56.0,20.0,Haringey,19549,E09000014,-41.25
3442,2020-11-11,-50.0,-14.0,15.0,-53.0,-53.0,21.0,Haringey,19549,E09000014,-42.5
3443,2020-11-12,-47.0,-11.0,37.0,-51.0,-54.0,21.0,Haringey,19549,E09000014,-40.75
3444,2020-11-13,-47.0,-8.0,33.0,-49.0,-53.0,21.0,Haringey,19549,E09000014,-39.25
3445,2020-11-16,-48.0,-17.0,21.0,-51.0,-54.0,20.0,Haringey,19549,E09000014,-42.5
3446,2020-11-17,-47.0,-12.0,31.0,-50.0,-55.0,20.0,Haringey,19549,E09000014,-41.0
3447,2020-11-18,-50.0,-13.0,14.0,-55.0,-53.0,21.0,Haringey,19549,E09000014,-42.75
3448,2020-11-19,-50.0,-11.0,14.0,-51.0,-53.0,21.0,Haringey,19549,E09000014,-41.25
3449,2020-11-20,-50.0,-7.0,9.0,-50.0,-52.0,22.0,Haringey,19549,E09000014,-39.75
3450,2020-11-23,-46.0,-15.0,34.0,-51.0,-53.0,19.0,Haringey,19549,E09000014,-41.25
3451,2020-11-24,-47.0,-13.0,36.0,-51.0,-55.0,20.0,Haringey,19549,E09000014,-41.5
3452,2020-11-25,-50.0,-15.0,13.0,-54.0,-53.0,21.0,Haringey,19549,E09000014,-43.0
3453,2020-11-26,-47.0,-12.0,33.0,-51.0,-52.0,20.0,Haringey,19549,E09000014,-40.5
3454,2020-11-27,-47.0,-9.0,21.0,-51.0,-52.0,21.0,Haringey,19549,E09000014,-39.75
3455,2020-11-30,-45.0,-17.0,12.0,-50.0,-51.0,19.0,Haringey,19549,E09000014,-40.75
3456,2020-12-01,-43.0,-10.0,35.0,-49.0,-51.0,19.0,Haringey,19549,E09000014,-38.25
3457,2020-12-02,-25.0,-13.0,3.0,-49.0,-44.0,16.0,Haringey,19549,E09000014,-32.75
3458,2020-12-03,-30.0,-18.0,-16.0,-45.0,-45.0,18.0,Haringey,19549,E09000014,-34.5
3459,2020-12-04,-24.0,-10.0,-4.0,-43.0,-44.0,16.0,Haringey,19549,E09000014,-30.25
3460,2020-12-07,-21.0,-15.0,-1.0,-46.0,-47.0,15.0,Haringey,19549,E09000014,-32.25
3461,2020-12-08,-22.0,-13.0,12.0,-45.0,-47.0,15.0,Haringey,19549,E09000014,-31.75
3462,2020-12-09,-27.0,-13.0,-2.0,-49.0,-45.0,16.0,Haringey,19549,E09000014,-33.5
3463,2020-12-10,-21.0,-11.0,6.0,-43.0,-45.0,15.0,Haringey,19549,E09000014,-30.0
3464,2020-12-11,-26.0,-10.0,8.0,-42.0,-44.0,15.0,Haringey,19549,E09000014,-30.5
3465,2020-12-14,-22.0,-16.0,24.0,-45.0,-48.0,15.0,Haringey,19549,E09000014,-32.75
3466,2020-12-15,-9.0,-8.0,39.0,-41.0,-49.0,14.0,Haringey,19549,E09000014,-26.75
3467,2020-12-16,-36.0,-12.0,-2.0,-52.0,-50.0,19.0,Haringey,19549,E09000014,-37.5
3468,2020-12-17,-29.0,-5.0,34.0,-48.0,-52.0,19.0,Haringey,19549,E09000014,-33.5
3469,2020-12-18,-35.0,-7.0,0.0,-49.0,-55.0,20.0,Haringey,19549,E09000014,-36.5
3470,2020-12-21,-44.0,-5.0,12.0,-60.0,-66.0,23.0,Haringey,19549,E09000014,-43.75
3471,2020-12-22,-42.0,3.0,31.0,-60.0,-67.0,23.0,Haringey,19549,E09000014,-41.5
3472,2020-12-23,-41.0,13.0,6.0,-62.0,-67.0,24.0,Haringey,19549,E09000014,-39.25
3473,2020-12-24,-42.0,16.0,33.0,-64.0,-74.0,27.0,Haringey,19549,E09000014,-41.0
3474,2020-12-25,-88.0,-78.0,15.0,-92.0,-89.0,37.0,Haringey,19549,E09000014,-86.75
3475,2020-12-28,-56.0,-31.0,34.0,-73.0,-80.0,31.0,Haringey,19549,E09000014,-60.0
3476,2020-12-29,-49.0,-16.0,41.0,-67.0,-74.0,28.0,Haringey,19549,E09000014,-51.5
3477,2020-12-30,-49.0,-8.0,41.0,-69.0,-72.0,28.0,Haringey,19549,E09000014,-49.5
3478,2020-12-31,-48.0,2.0,32.0,-66.0,-74.0,29.0,Haringey,19549,E09000014,-46.5
3479,2021-01-01,-79.0,-59.0,20.0,-81.0,-85.0,36.0,Haringey,19549,E09000014,-76.0
3480,2021-01-04,-55.0,-25.0,-4.0,-64.0,-64.0,25.0,Haringey,19549,E09000014,-52.0
3481,2021-01-05,-58.0,-25.0,-12.0,-65.0,-66.0,27.0,Haringey,19549,E09000014,-53.5
3482,2021-01-06,-59.0,-23.0,6.0,-67.0,-64.0,27.0,Haringey,19549,E09000014,-53.25
