,ReadingDateTime,NO2,PM2.5,SMA_3_NO2,SMA_5_NO2,SMA_7_NO2,SMA_10_NO2,SMA_20_NO2,SMA_30_NO2,SMA_45_NO2,SMA_3_PM2.5,SMA_5_PM2.5,SMA_7_PM2.5,SMA_10_PM2.5,SMA_20_PM2.5,SMA_30_PM2.5,SMA_45_PM2.5,NO2_pc_change_from_baseline,PM25_pc_change_from_baseline,AQindex_pc_change_from_baseline
478,2020-04-23,29.416161616161624,18.335294117647063,23.199720538720637,20.19670798071191,19.812808907505573,23.213529668874635,26.056664494993385,25.666580324431234,25.831547701978348,14.320588235294116,12.50977229601519,12.078740004066152,14.016751067362426,16.236107388519923,14.934006180160228,12.43947912553747,-45.11733782202298,-32.71913856046758,-38.91823819124528
479,2020-04-24,29.269072164948454,19.15588235294118,26.922744593703456,23.087461189211805,21.45562096605506,24.253220390524117,26.269808824890287,25.12411080010496,26.054182526743755,17.141176470588235,14.344174573055037,13.47612411900245,15.177339302656543,16.633578925521824,14.926646703036047,12.79384595560283,-44.999246425555725,-31.81734572061273,-38.40829607308423
480,2020-04-25,16.60612244897958,10.58,25.097118743363314,23.09487124601803,20.979819216783927,22.606485696646565,26.286521197339265,24.619350342730517,25.919369086216026,16.023725490196075,14.539529411764713,13.183534833288164,14.570964302656543,16.66241763519924,14.470603692283358,12.941286815817882,-44.97837107960565,-33.32002079587222,-39.14919593773894
481,2020-04-26,20.18571428571429,11.708571428571426,22.020302966547536,23.51201410316089,21.74702038296468,20.47505712521799,26.074088161624978,24.549084678570118,25.918866440713384,13.814817927170864,14.742420168067236,13.429920613406663,12.599563380997555,16.858007496950393,14.040889406569072,13.06369951423058,-43.241320576525986,-34.136532344807414,-38.6889264606667
482,2020-04-27,25.976288659793827,14.83939393939394,20.922708464829327,24.290671835119657,23.09090845365688,21.295747215687168,25.468110927948004,25.034820616352718,25.788964522042136,12.375988455988454,14.92382836771073,14.177944632398424,13.14608342009824,16.880461064887832,14.117619204548868,13.225220096396324,-40.11788388426888,-31.661227781979086,-35.88955583312398
483,2020-04-28,19.364893617021274,5.352941176470588,21.84229885417656,22.280418235291584,23.271607541802776,21.23856310800154,24.246251442132397,25.419830959142317,25.69276350477729,10.633635514811983,12.327357779475435,13.414919422314393,12.418565037745298,15.525527478550071,14.114800577097888,13.220771566984558,-38.34114910130112,-28.87779367304628,-33.6094713871737
484,2020-04-29,18.10412371134021,6.135294117647058,21.148435329385197,20.047428544569936,22.703196643422807,21.56744486689066,23.11787868033099,25.422676749520328,25.597390290199364,8.775876411170527,9.723240132416612,12.301053876095905,12.03370735273581,13.995729684432424,14.135872881019456,13.243361436265605,-39.483790235627694,-28.536352440380185,-34.01007133800394
485,2020-04-30,16.019587628865988,4.663636363636362,17.829534985742583,19.93012158054722,20.78940035952343,21.512496413282417,22.273963324932183,25.244860282727423,25.036830200470458,5.383957219251335,8.539967405143885,10.347959911237231,11.539748408454283,12.897192752614245,14.046014926474003,13.165053355457523,-40.302865811219355,-29.657211410246042,-34.9800386107327
486,2020-05-01,16.37446808510639,5.4147058823529415,16.832726475104288,19.16787234042564,18.947314062403137,21.339943221793057,21.194055150240136,24.6305727927808,24.782466528287635,5.4045454545454525,7.281194295900188,8.384934701153199,11.011807231983697,12.157146796731894,13.92779544513308,13.129477375065365,-41.05516119649673,-29.452620097818027,-35.25389064715738
487,2020-05-02,17.321875000000002,5.524242424242425,16.57197690465755,17.436989608466877,19.049564426834625,20.863830721793057,20.958586400240133,24.420920015003023,24.613857564942847,5.2008615567439085,5.418163992869885,7.6626836189021175,10.170996180290292,11.549608917944015,13.908173418414277,13.090420136008126,-40.89420963691156,-29.37650612000433,-35.135357878457945
488,2020-05-03,19.343298969072166,7.58181818181818,17.679880684726275,17.432670678877052,18.92921938160004,19.856544457084112,21.53503706297946,23.98995781569031,24.391404559577197,6.173588829471181,5.863939393939404,7.073147440794512,9.095648586707403,11.556199827034925,13.855954454582411,13.040992526580519,-41.19501797281542,-29.558921217328205,-35.37696959507181
