,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,area_name,total_cases,area_code,tot_mobility
2514,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-14,-22.0,-14.0,51.0,-46.0,-52.0,15.0,Ealing,29454,E09000009,-33.5
2515,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-17,-7.0,-16.0,,-49.0,-53.0,14.0,Ealing,29454,E09000009,-31.25
2516,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-18,-6.0,-16.0,,-48.0,-51.0,14.0,Ealing,29454,E09000009,-30.25
2517,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-19,-12.0,-25.0,,-52.0,-53.0,16.0,Ealing,29454,E09000009,-35.5
2518,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-20,-15.0,-10.0,,-48.0,-52.0,14.0,Ealing,29454,E09000009,-31.25
2519,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-21,-23.0,-14.0,,-47.0,-50.0,15.0,Ealing,29454,E09000009,-33.5
2520,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-24,-1.0,-14.0,,-46.0,-51.0,13.0,Ealing,29454,E09000009,-28.0
2521,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-25,-4.0,-17.0,,-48.0,-52.0,15.0,Ealing,29454,E09000009,-30.25
2522,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-26,6.0,-14.0,,-43.0,-50.0,13.0,Ealing,29454,E09000009,-25.25
2523,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-27,-20.0,-17.0,,-49.0,-51.0,15.0,Ealing,29454,E09000009,-34.25
2524,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-28,-18.0,-14.0,,-44.0,-50.0,14.0,Ealing,29454,E09000009,-31.5
2525,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-08-31,5.0,-21.0,,-52.0,-70.0,15.0,Ealing,29454,E09000009,-34.5
2526,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-01,-12.0,-10.0,,-44.0,-51.0,14.0,Ealing,29454,E09000009,-29.25
2527,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-02,-14.0,-12.0,,-45.0,-49.0,14.0,Ealing,29454,E09000009,-30.0
2528,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-03,-17.0,-11.0,,-45.0,-49.0,14.0,Ealing,29454,E09000009,-30.5
2529,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-04,-17.0,-11.0,,-41.0,-46.0,12.0,Ealing,29454,E09000009,-28.75
2530,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-07,-14.0,-9.0,,-40.0,-48.0,12.0,Ealing,29454,E09000009,-27.75
2531,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-08,-14.0,-11.0,,-41.0,-48.0,12.0,Ealing,29454,E09000009,-28.5
2532,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-09,-14.0,-11.0,,-41.0,-48.0,12.0,Ealing,29454,E09000009,-28.5
2533,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-10,-13.0,-7.0,,-40.0,-46.0,12.0,Ealing,29454,E09000009,-26.5
2534,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-11,-14.0,-10.0,90.0,-37.0,-44.0,11.0,Ealing,29454,E09000009,-26.25
2535,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-14,-14.0,-8.0,142.0,-35.0,-41.0,11.0,Ealing,29454,E09000009,-24.5
2536,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-15,-14.0,-12.0,114.0,-37.0,-42.0,12.0,Ealing,29454,E09000009,-26.25
2537,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-16,-15.0,-12.0,89.0,-39.0,-43.0,12.0,Ealing,29454,E09000009,-27.25
2538,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-17,-14.0,-9.0,102.0,-42.0,-42.0,12.0,Ealing,29454,E09000009,-26.75
2539,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-18,-15.0,-11.0,100.0,-37.0,-41.0,11.0,Ealing,29454,E09000009,-26.0
2540,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-21,-14.0,-9.0,113.0,-36.0,-42.0,11.0,Ealing,29454,E09000009,-25.25
2541,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-22,-16.0,-12.0,96.0,-39.0,-43.0,12.0,Ealing,29454,E09000009,-27.5
2542,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-23,-19.0,-13.0,21.0,-38.0,-43.0,14.0,Ealing,29454,E09000009,-28.25
2543,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-24,-20.0,-9.0,40.0,-43.0,-42.0,14.0,Ealing,29454,E09000009,-28.5
2544,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-25,-19.0,-9.0,32.0,-36.0,-41.0,13.0,Ealing,29454,E09000009,-26.25
2545,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-28,-14.0,-6.0,84.0,-38.0,-40.0,12.0,Ealing,29454,E09000009,-24.5
2546,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-29,-17.0,-12.0,66.0,-39.0,-40.0,13.0,Ealing,29454,E09000009,-27.0
2547,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-09-30,-16.0,-12.0,20.0,-39.0,-42.0,13.0,Ealing,29454,E09000009,-27.25
2548,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-01,-16.0,-6.0,55.0,-42.0,-38.0,13.0,Ealing,29454,E09000009,-25.5
2549,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-02,-28.0,-18.0,-19.0,-41.0,-39.0,14.0,Ealing,29454,E09000009,-31.5
2550,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-05,-18.0,-7.0,47.0,-35.0,-38.0,12.0,Ealing,29454,E09000009,-24.5
2551,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-06,-18.0,-12.0,47.0,-38.0,-39.0,13.0,Ealing,29454,E09000009,-26.75
2552,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-07,-14.0,-10.0,46.0,-38.0,-39.0,12.0,Ealing,29454,E09000009,-25.25
2553,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-08,-21.0,-9.0,30.0,-41.0,-39.0,13.0,Ealing,29454,E09000009,-27.5
2554,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-09,-20.0,-11.0,26.0,-39.0,-37.0,12.0,Ealing,29454,E09000009,-26.75
2555,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-12,-22.0,-13.0,19.0,-36.0,-39.0,13.0,Ealing,29454,E09000009,-27.5
2556,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-13,-21.0,-12.0,18.0,-40.0,-40.0,14.0,Ealing,29454,E09000009,-28.25
2557,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-14,-17.0,-9.0,26.0,-39.0,-38.0,14.0,Ealing,29454,E09000009,-25.75
2558,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-15,-20.0,-5.0,26.0,-41.0,-38.0,13.0,Ealing,29454,E09000009,-26.0
2559,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-16,-19.0,-5.0,30.0,-39.0,-37.0,12.0,Ealing,29454,E09000009,-25.0
2560,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-19,-20.0,-8.0,55.0,-39.0,-39.0,14.0,Ealing,29454,E09000009,-26.5
2561,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-20,-20.0,-9.0,50.0,-42.0,-39.0,14.0,Ealing,29454,E09000009,-27.5
2562,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-21,-25.0,-17.0,-15.0,-43.0,-42.0,16.0,Ealing,29454,E09000009,-31.75
2563,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-22,-16.0,-4.0,57.0,-43.0,-39.0,14.0,Ealing,29454,E09000009,-25.5
2564,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-23,-20.0,-7.0,34.0,-43.0,-39.0,14.0,Ealing,29454,E09000009,-27.25
2565,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-26,-13.0,-8.0,66.0,-43.0,-47.0,14.0,Ealing,29454,E09000009,-27.75
2566,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-27,-18.0,-14.0,-1.0,-47.0,-48.0,17.0,Ealing,29454,E09000009,-31.75
2567,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-28,-13.0,-12.0,25.0,-46.0,-47.0,16.0,Ealing,29454,E09000009,-29.5
2568,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-29,-20.0,-11.0,-1.0,-49.0,-47.0,17.0,Ealing,29454,E09000009,-31.75
2569,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-10-30,-17.0,-6.0,32.0,-45.0,-46.0,15.0,Ealing,29454,E09000009,-28.5
2570,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-02,-6.0,-3.0,32.0,-36.0,-37.0,12.0,Ealing,29454,E09000009,-20.5
2571,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-03,-3.0,-6.0,27.0,-34.0,-37.0,12.0,Ealing,29454,E09000009,-20.0
2572,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-04,10.0,-1.0,46.0,-31.0,-37.0,10.0,Ealing,29454,E09000009,-14.75
2573,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-05,-44.0,-9.0,33.0,-51.0,-45.0,19.0,Ealing,29454,E09000009,-37.25
2574,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-06,-46.0,-9.0,36.0,-51.0,-44.0,20.0,Ealing,29454,E09000009,-37.5
2575,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-09,-42.0,-12.0,42.0,-47.0,-45.0,18.0,Ealing,29454,E09000009,-36.5
2576,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-10,-40.0,-9.0,54.0,-48.0,-45.0,18.0,Ealing,29454,E09000009,-35.5
2577,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-11,-40.0,-11.0,29.0,-49.0,-46.0,19.0,Ealing,29454,E09000009,-36.5
2578,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-12,-38.0,-4.0,53.0,-50.0,-45.0,19.0,Ealing,29454,E09000009,-34.25
2579,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-13,-40.0,-5.0,37.0,-48.0,-45.0,19.0,Ealing,29454,E09000009,-34.5
2580,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-16,-41.0,-12.0,39.0,-47.0,-45.0,18.0,Ealing,29454,E09000009,-36.25
2581,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-17,-40.0,-12.0,41.0,-48.0,-45.0,19.0,Ealing,29454,E09000009,-36.25
2582,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-18,-40.0,-11.0,28.0,-48.0,-46.0,19.0,Ealing,29454,E09000009,-36.25
2583,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-19,-42.0,-5.0,33.0,-49.0,-45.0,19.0,Ealing,29454,E09000009,-35.25
2584,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-20,-44.0,-4.0,19.0,-47.0,-45.0,20.0,Ealing,29454,E09000009,-35.0
2585,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-23,-40.0,-9.0,45.0,-46.0,-44.0,17.0,Ealing,29454,E09000009,-34.75
2586,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-24,-41.0,-10.0,48.0,-49.0,-44.0,18.0,Ealing,29454,E09000009,-36.0
2587,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-25,-40.0,-14.0,23.0,-49.0,-45.0,19.0,Ealing,29454,E09000009,-37.0
2588,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-26,-41.0,-6.0,46.0,-50.0,-45.0,19.0,Ealing,29454,E09000009,-35.5
2589,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-27,-41.0,-8.0,21.0,-50.0,-44.0,19.0,Ealing,29454,E09000009,-35.75
2590,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-11-30,-37.0,-10.0,25.0,-45.0,-43.0,17.0,Ealing,29454,E09000009,-33.75
2591,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-01,-37.0,-10.0,44.0,-47.0,-42.0,17.0,Ealing,29454,E09000009,-34.0
2592,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-02,-18.0,-8.0,16.0,-43.0,-39.0,15.0,Ealing,29454,E09000009,-27.0
2593,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-03,-25.0,-9.0,-10.0,-44.0,-39.0,16.0,Ealing,29454,E09000009,-29.25
2594,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-04,-20.0,-3.0,7.0,-42.0,-37.0,14.0,Ealing,29454,E09000009,-25.5
2595,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-07,-16.0,-6.0,14.0,-41.0,-38.0,13.0,Ealing,29454,E09000009,-25.25
2596,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-08,-19.0,-7.0,14.0,-42.0,-37.0,14.0,Ealing,29454,E09000009,-26.25
2597,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-09,-16.0,-6.0,11.0,-43.0,-38.0,14.0,Ealing,29454,E09000009,-25.75
2598,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-10,-18.0,-3.0,18.0,-45.0,-38.0,14.0,Ealing,29454,E09000009,-26.0
2599,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-11,-20.0,-4.0,26.0,-41.0,-37.0,13.0,Ealing,29454,E09000009,-25.5
2600,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-14,-16.0,-6.0,19.0,-41.0,-39.0,13.0,Ealing,29454,E09000009,-25.5
2601,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-15,-8.0,-2.0,31.0,-39.0,-39.0,13.0,Ealing,29454,E09000009,-22.0
2602,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-16,-26.0,-6.0,1.0,-47.0,-43.0,16.0,Ealing,29454,E09000009,-30.5
2603,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-17,-24.0,2.0,47.0,-47.0,-42.0,16.0,Ealing,29454,E09000009,-27.75
2604,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-18,-33.0,-4.0,3.0,-50.0,-46.0,18.0,Ealing,29454,E09000009,-33.25
2605,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-21,-39.0,4.0,16.0,-56.0,-57.0,21.0,Ealing,29454,E09000009,-37.0
2606,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-22,-37.0,6.0,38.0,-59.0,-60.0,22.0,Ealing,29454,E09000009,-37.5
2607,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-23,-35.0,13.0,12.0,-60.0,-62.0,23.0,Ealing,29454,E09000009,-36.0
2608,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-24,-41.0,16.0,38.0,-66.0,-69.0,25.0,Ealing,29454,E09000009,-40.0
2609,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-25,-86.0,-79.0,13.0,-91.0,-88.0,36.0,Ealing,29454,E09000009,-86.0
2610,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-28,-53.0,-25.0,38.0,-72.0,-76.0,29.0,Ealing,29454,E09000009,-56.5
2611,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-29,-46.0,-16.0,30.0,-67.0,-68.0,27.0,Ealing,29454,E09000009,-49.25
2612,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-30,-42.0,-8.0,48.0,-68.0,-68.0,26.0,Ealing,29454,E09000009,-46.5
2613,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2020-12-31,-45.0,6.0,26.0,-69.0,-70.0,27.0,Ealing,29454,E09000009,-44.5
2614,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-01,-76.0,-58.0,-1.0,-81.0,-83.0,35.0,Ealing,29454,E09000009,-74.5
2615,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-04,-49.0,-16.0,2.0,-61.0,-56.0,23.0,Ealing,29454,E09000009,-45.5
2616,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-05,-53.0,-21.0,-11.0,-64.0,-57.0,25.0,Ealing,29454,E09000009,-48.75
2617,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-06,-51.0,-20.0,18.0,-64.0,-57.0,25.0,Ealing,29454,E09000009,-48.0
2618,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-07,-53.0,-17.0,21.0,-65.0,-57.0,25.0,Ealing,29454,E09000009,-48.0
2619,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-08,-56.0,-22.0,-4.0,-65.0,-56.0,26.0,Ealing,29454,E09000009,-49.75
2620,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-11,-52.0,-20.0,15.0,-63.0,-57.0,23.0,Ealing,29454,E09000009,-48.0
2621,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-12,-53.0,-22.0,8.0,-65.0,-58.0,25.0,Ealing,29454,E09000009,-49.5
2622,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-13,-53.0,-25.0,-21.0,-65.0,-59.0,25.0,Ealing,29454,E09000009,-50.5
2623,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-14,-57.0,-23.0,-23.0,-67.0,-59.0,25.0,Ealing,29454,E09000009,-51.5
2624,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-15,-55.0,-20.0,16.0,-64.0,-57.0,25.0,Ealing,29454,E09000009,-49.0
2625,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-18,-52.0,-20.0,23.0,-62.0,-58.0,23.0,Ealing,29454,E09000009,-48.0
2626,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-19,-53.0,-24.0,8.0,-64.0,-58.0,24.0,Ealing,29454,E09000009,-49.75
2627,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-20,-54.0,-26.0,-24.0,-65.0,-59.0,25.0,Ealing,29454,E09000009,-51.0
2628,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-21,-52.0,-16.0,31.0,-64.0,-58.0,24.0,Ealing,29454,E09000009,-47.5
2629,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-22,-53.0,-17.0,37.0,-62.0,-56.0,24.0,Ealing,29454,E09000009,-47.0
2630,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-25,-51.0,-19.0,33.0,-60.0,-58.0,23.0,Ealing,29454,E09000009,-47.0
2631,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-26,-53.0,-23.0,-5.0,-64.0,-58.0,24.0,Ealing,29454,E09000009,-49.5
2632,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-27,-51.0,-20.0,11.0,-63.0,-58.0,24.0,Ealing,29454,E09000009,-48.0
2633,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-28,-50.0,-15.0,30.0,-63.0,-57.0,23.0,Ealing,29454,E09000009,-46.25
2634,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-01-29,-52.0,-15.0,15.0,-61.0,-56.0,24.0,Ealing,29454,E09000009,-46.0
2635,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-01,-50.0,-19.0,21.0,-59.0,-56.0,22.0,Ealing,29454,E09000009,-46.0
2636,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-02,-49.0,-18.0,31.0,-61.0,-57.0,23.0,Ealing,29454,E09000009,-46.25
2637,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-03,-49.0,-19.0,14.0,-63.0,-57.0,23.0,Ealing,29454,E09000009,-47.0
2638,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-04,-51.0,-17.0,4.0,-64.0,-56.0,24.0,Ealing,29454,E09000009,-47.0
2639,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-05,-49.0,-11.0,40.0,-62.0,-55.0,23.0,Ealing,29454,E09000009,-44.25
2640,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-08,-52.0,-22.0,0.0,-62.0,-57.0,23.0,Ealing,29454,E09000009,-48.25
2641,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-09,-53.0,-21.0,-7.0,-65.0,-57.0,24.0,Ealing,29454,E09000009,-49.0
2642,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-10,-46.0,-15.0,14.0,-63.0,-56.0,23.0,Ealing,29454,E09000009,-45.0
2643,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-11,-48.0,-10.0,4.0,-64.0,-55.0,24.0,Ealing,29454,E09000009,-44.25
2644,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-12,-49.0,-12.0,3.0,-64.0,-54.0,24.0,Ealing,29454,E09000009,-44.75
2645,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-15,-42.0,-11.0,59.0,-58.0,-57.0,21.0,Ealing,29454,E09000009,-42.0
2646,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-16,-46.0,-15.0,18.0,-62.0,-58.0,23.0,Ealing,29454,E09000009,-45.25
2647,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-17,-46.0,-18.0,-1.0,-62.0,-58.0,23.0,Ealing,29454,E09000009,-46.0
2648,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-18,-44.0,-8.0,50.0,-62.0,-58.0,23.0,Ealing,29454,E09000009,-43.0
2649,ChIJD2fuc4gSdkgRIGjsoi2uDgQ,2021-02-19,-47.0,-11.0,34.0,-61.0,-56.0,23.0,Ealing,29454,E09000009,-43.75
2650,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-17,11.0,2.0,20.0,-10.0,-14.0,3.0,Enfield,29074,E09000010,-2.75
2651,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-18,7.0,0.0,3.0,-11.0,-15.0,3.0,Enfield,29074,E09000010,-4.75
2652,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-19,5.0,-3.0,-5.0,-13.0,-14.0,3.0,Enfield,29074,E09000010,-6.25
2653,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-20,1.0,-2.0,-17.0,-15.0,-15.0,4.0,Enfield,29074,E09000010,-7.75
2654,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-21,1.0,1.0,6.0,-10.0,-14.0,3.0,Enfield,29074,E09000010,-5.5
2655,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-24,-3.0,0.0,2.0,-6.0,-1.0,1.0,Enfield,29074,E09000010,-2.5
2656,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-25,0.0,4.0,13.0,-3.0,2.0,0.0,Enfield,29074,E09000010,0.75
2657,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-26,-2.0,1.0,14.0,-9.0,3.0,0.0,Enfield,29074,E09000010,-1.75
2658,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-27,-5.0,1.0,0.0,-6.0,1.0,1.0,Enfield,29074,E09000010,-2.25
2659,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-02-28,-3.0,2.0,-14.0,-2.0,1.0,1.0,Enfield,29074,E09000010,-0.5
2660,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-02,5.0,6.0,22.0,-6.0,1.0,0.0,Enfield,29074,E09000010,1.5
2661,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-03,1.0,6.0,10.0,-4.0,1.0,0.0,Enfield,29074,E09000010,1.0
2662,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-04,2.0,6.0,4.0,0.0,2.0,0.0,Enfield,29074,E09000010,2.5
2663,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-05,-6.0,1.0,-14.0,-8.0,1.0,1.0,Enfield,29074,E09000010,-3.0
2664,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-06,2.0,10.0,29.0,3.0,3.0,0.0,Enfield,29074,E09000010,4.5
2665,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-09,2.0,9.0,14.0,-6.0,1.0,0.0,Enfield,29074,E09000010,1.5
2666,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-10,0.0,11.0,6.0,-3.0,0.0,1.0,Enfield,29074,E09000010,2.0
2667,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-11,1.0,14.0,22.0,-9.0,1.0,1.0,Enfield,29074,E09000010,1.75
2668,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-12,-1.0,20.0,8.0,-11.0,-1.0,2.0,Enfield,29074,E09000010,1.75
2669,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-13,-3.0,20.0,5.0,-10.0,-3.0,3.0,Enfield,29074,E09000010,1.0
2670,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-16,1.0,27.0,51.0,-17.0,-10.0,5.0,Enfield,29074,E09000010,0.25
2671,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-17,-9.0,26.0,13.0,-27.0,-17.0,9.0,Enfield,29074,E09000010,-6.75
2672,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-18,-11.0,41.0,15.0,-32.0,-24.0,12.0,Enfield,29074,E09000010,-6.5
2673,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-19,-9.0,43.0,-10.0,-31.0,-30.0,13.0,Enfield,29074,E09000010,-6.75
2674,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-20,-22.0,13.0,12.0,-34.0,-32.0,16.0,Enfield,29074,E09000010,-18.75
2675,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-23,-41.0,-9.0,28.0,-50.0,-50.0,21.0,Enfield,29074,E09000010,-37.5
2676,ChIJ7Y9uo9MYdkgRgGnsoi2uDgQ,2020-03-24,-65.0,-20.0,19.0,-60.0,-61.0,27.0,Enfield,29074,E09000010,-51.5
